"","Compound","Code","Mass_ug","site","Rainfallevent","duration","LOQ_L","LOQ_E","not_using","comment","type"
"1598","Prometryn","CH44",0.000107416980505143,"B","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1599","Prometryn","CH28",0.000573775869133646,"F","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1600","Prometryn","CH65",0.00115378756692877,"S","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1601","Prometryn","CH25",0.000680244876741817,"D","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1602","Prometryn","CH71",0.000503766707109511,"E","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1603","Prometryn","CH39",0.00158429244499418,"Q","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1604","Prometryn","CH87",0.00078582976960019,"Q","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1605","Prometryn","CH37",0.000390606008582244,"O","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1606","Prometryn","CH35",0.000196640725405006,"M","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1607","Prometryn","CH38",0.00817544012057267,"P","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1608","Prometryn","CH68",0.000292540176246551,"B","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1609","Prometryn","CH76",0.00105172004740013,"H","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1610","Prometryn","CH40",0.000594311089774266,"R","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1611","Prometryn","CH88",0.00284775565875496,"R","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1612","Propachlor","CH40",0.000198103696591422,"R","2",5,NA,1e-04,NA,NA,"Herbicide"
"1613","Propachlor","CH41",0.000202970120545409,"S","2",5,NA,1e-04,NA,NA,"Herbicide"
"1614","Propachlor","CH42",0.000192886787325731,"T","2",5,NA,1e-04,NA,NA,"Herbicide"
"1624","Propamocarb","CH33",0.000573267728501844,"K","2",5,5e-04,2e-04,NA,NA,"Fungicide"
"1625","Propamocarb","CH69",0.00126293513336678,"C","B",5,5e-04,2e-04,NA,NA,"Fungicide"
"1626","Propamocarb","CH46",0.000396417991732379,"C","3",6,5e-04,2e-04,NA,NA,"Fungicide"
"1627","Propiconazol","CH43",0.000282064468246953,"A","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1628","Propiconazol","CH67",0.00028358353511414,"A","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1629","Propiconazol","CH30",0.00017780602732925,"H","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1630","Propiconazol","CH72",0.00422566010099015,"F","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1631","Propiconazol","CH41",0.000202970120545409,"S","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1632","Propiconazol","CH60",0.00144172246407751,"N","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1633","Propiconazol","CH56",0.000303626556629589,"K","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1634","Propiconazol","CH36",0.00203986687874489,"N","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1635","Propiconazol","CH39",0.000279581019704856,"Q","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1636","Propiconazol","CH51",0.00197597548168212,"G","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1637","Propiconazol","CH84",0.00196957113467902,"O","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1638","Propiconazol","CH85",0.000452142499426323,"P","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1639","Propiconazol","CH23",0.0183389210322811,"C","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1640","Propiconazol","CH53",0.000100518409534846,"H","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1641","Propiconazol","CH83",0.00118620446443462,"N","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1642","Propiconazol","CH54",0.00132713100939542,"I","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1643","Propiconazol","CH40",0.000198103696591422,"R","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1644","Propiconazol","CH76",0.000191221826800024,"H","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1645","Propiconazol","RO15",0.00229268064406933,"O","1",6,0.0025,5e-05,NA,NA,"Fungicide"
"1646","Propiconazol","CH37",0.0022459845493479,"O","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1647","Propiconazol","CH65",0.000288446891732194,"S","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1648","Propiconazol","RO14",0.0038842683852494,"N","1",6,0.0025,5e-05,NA,NA,"Fungicide"
"1649","Propiconazol","CH77",0.000306663359802408,"I","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1650","Propiconazol","CH71",0.000100753341421902,"E","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1651","Propiconazol","CH32",0.00175766513050576,"I","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1652","Propiconazol","CH46",0.0138746297106333,"C","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1653","Propiconazol","CH61",0.000462667421942358,"P","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1654","Propiconazol","CH33",0.000859901592752766,"K","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1655","Propiconazol","CH69",0.00388595425651317,"C","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1656","Propiconazol","CH74",0.00466731110247549,"G","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1657","Propiconazol","RO8",0.00845835523840468,"G","1",6,0.0025,5e-05,NA,NA,"Fungicide"
"1658","Propiconazol","CH29",0.00131513439911877,"G","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1659","Prosulfocarb","CH44",0.00118158678555657,"B","3",6,NA,NA,NA,NA,"Herbicide"
"1660","Prosulfocarb","RO2",0.0357173190592321,"B","1",6,NA,NA,NA,NA,"Herbicide"
"1661","Prosulfocarb","CH47",0.00153051019716948,"D","3",6,NA,NA,NA,NA,"Herbicide"
"1662","Prosulfocarb","CH22",0.00107252980924183,"B","2",5,NA,NA,NA,NA,"Herbicide"
"1663","Prosulfocarb","CH68",0.000390053568328735,"B","B",5,NA,NA,NA,NA,"Herbicide"
"1664","Prosulfocarb","CH36",9.71365180354708e-05,"N","2",5,NA,NA,NA,NA,"Herbicide"
"1675","Pyrimethanil","CH74",0.000194471295936479,"G","B",5,0.005,1e-05,NA,NA,"Fungicide"
"1676","Pyrimethanil","CH49",0.00279471490344185,"E","3",6,0.005,1e-05,NA,NA,"Fungicide"
"1677","Pyrimethanil","CH58",0.000629968475754411,"M","3",6,0.005,1e-05,NA,"half burried in Sediment","Fungicide"
"1678","Pyrimethanil","CH67",9.45278450380465e-05,"A","B",5,0.005,1e-05,NA,NA,"Fungicide"
"1679","Pyrimethanil","CH88",0.00101705559241249,"R","B",5,0.005,1e-05,NA,NA,"Fungicide"
"1733","Rimsulfuron","CH36",0.000582819108212825,"N","2",5,NA,1e-04,NA,NA,"Herbicide"
"1734","Rimsulfuron","CH65",0.00663427850984045,"S","3",6,NA,1e-04,NA,NA,"Herbicide"
"1735","Rimsulfuron","CH41",0.000507425301363522,"S","2",5,NA,1e-04,NA,NA,"Herbicide"
"1736","Rimsulfuron","CH60",0.000480574154692502,"N","3",6,NA,1e-04,NA,NA,"Herbicide"
"1737","Rimsulfuron","CH32",0.000390592251223501,"I","2",5,NA,1e-04,NA,NA,"Herbicide"
"1738","Rimsulfuron","CH88",0.000508527796206244,"R","B",5,NA,1e-04,NA,NA,"Herbicide"
"1739","Rimsulfuron","CH90",0.00446662716883251,"S","B",5,NA,1e-04,NA,NA,"Herbicide"
"1740","Rimsulfuron","CH53",0.00371918115278931,"H","3",6,NA,1e-04,NA,NA,"Herbicide"
"1741","Rimsulfuron","CH58",0.000839957967672548,"M","3",6,NA,1e-04,NA,"half burried in Sediment","Herbicide"
"1742","Rimsulfuron","CH72",0.000393084660557223,"F","B",5,NA,1e-04,NA,NA,"Herbicide"
"1743","Rimsulfuron","CH49",0.00165612735018776,"E","3",6,NA,1e-04,NA,NA,"Herbicide"
"1744","Rimsulfuron","CH30",0.00560088986087137,"H","2",5,NA,1e-04,NA,NA,"Herbicide"
"1745","Simazin","CH84",0.000393914226935803,"O","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1746","Simazin","CH61",0.00638481042280454,"P","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1747","Simazin","CH69",0.00145723284619244,"C","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1748","Simazin","CH83",0.00049425186018109,"N","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1749","Simazin","CH23",0.0855816314839783,"C","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1750","Simazin","CH32",0.000878832565252878,"I","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1751","Simazin","CH34",9.97085492042578e-05,"L","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1752","Simazin","CH56",0.000910879669888768,"K","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1753","Simazin","CH62",0.0008615325024993,"Q","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1754","Simazin","CH67",0.000378111380152186,"A","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1755","Simazin","CH72",0.00206369446792542,"F","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1756","Simazin","CH21",0.000503512946346351,"A","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1757","Simazin","CH28",0.00124318104978957,"F","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1758","Simazin","CH82",0.0191353323959332,"M","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1759","Simazin","CH29",0.00536170178102266,"G","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1760","Simazin","CH93",0.00178036454917155,"T","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1761","Simazin","CH43",0.000282064468246953,"A","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1762","Simazin","CH50",0.0102839704030545,"F","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1763","Simazin","CH71",0.000604520048531413,"E","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1764","Simazin","CH35",0.00501433849782766,"M","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1765","Simazin","RO6",0.0121684131739003,"E","1",6,0.0125,5e-05,NA,NA,"Herbicide"
"1766","Simazin","CH77",0.000919990079407223,"I","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1767","Simazin","CH49",0.00196665122834797,"E","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1768","Simazin","CH70",0.0135412216115095,"D","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1769","Simazin","CH65",0.000673042747375118,"S","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1770","Simazin","CH46",0.00664000136151735,"C","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1771","Simazin","CH41",0.00091336554245434,"S","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1772","Simazin","CH78",0.00321855023990848,"K","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1773","Simazin","CH88",0.000508527796206244,"R","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1774","Simazin","CH90",0.00040605701534841,"S","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1775","Simazin","CH30",0.00151135123229862,"H","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1776","Simazin","CH27",0.00154133205108805,"E","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1777","Simazin","CH76",0.000764887307200096,"H","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1778","Simazin","CH39",0.000372774692939808,"Q","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1779","Simazin","CH58",0.039898003464446,"M","3",6,0.0125,5e-05,NA,"half burried in Sediment","Herbicide"
"1780","Simazin","CH25",0.00145766759301818,"D","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1781","Simazin","CH53",0.000603110457209078,"H","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1782","Simazin","CH66",0.0166416985245405,"T","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1783","Simazin","CH33",0.00535049879935054,"K","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1784","Simazin","CH38",0.00330910671546989,"P","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1785","Simazin","RO2",0.00693936484579367,"B","1",6,0.0125,5e-05,NA,NA,"Herbicide"
"1786","Simazin","CH74",0.00515348934231668,"G","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1787","Simazin","CH47",0.000765255098584742,"D","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1788","Simazin","CH51",0.0135198322430882,"G","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1789","Simazin","CH54",0.00151672115359476,"I","3",6,0.0125,5e-05,NA,NA,"Herbicide"
"1790","Simazin","CH36",0.000971365180354708,"N","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1791","Simazin","CH85",0.00325542599586953,"P","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1792","Simazin","CH42",0.00115732072395439,"T","2",5,0.0125,5e-05,NA,NA,"Herbicide"
"1793","Simazin","CH87",0.000436572094222328,"Q","B",5,0.0125,5e-05,NA,NA,"Herbicide"
"1794","Simazin","RO3",0.0142898336416043,"C","1",6,0.0125,5e-05,NA,NA,"Herbicide"
"1797","Tebuconazol","CH82",0.00342421737611436,"M","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1798","Tebuconazol","CH56",0.0027326390096663,"K","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1799","Tebuconazol","CH23",0.024207375762611,"C","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1800","Tebuconazol","CH61",0.148053575021555,"P","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1801","Tebuconazol","RO19",0.163843575437115,"S","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1802","Tebuconazol","CH69",0.00505174053346712,"C","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1803","Tebuconazol","CH29",0.0475471667373707,"G","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1804","Tebuconazol","CH43",0.0112825787298781,"A","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1805","Tebuconazol","CH32",0.0449181088907027,"I","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1806","Tebuconazol","CH57",0.000644117047336488,"L","3",6,0.0075,0.00025,NA,"burried","Fungicide"
"1807","Tebuconazol","CH65",0.00211527720603609,"S","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1808","Tebuconazol","RO11",0.0271156855477512,"K","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1809","Tebuconazol","CH90",0.00233482783825336,"S","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1810","Tebuconazol","CH58",0.00125993695150882,"M","3",6,0.0075,0.00025,NA,"half burried in Sediment","Fungicide"
"1811","Tebuconazol","CH22",0.0729320270284445,"B","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1812","Tebuconazol","CH80",0.00306775800574618,"L","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1813","Tebuconazol","RO12",0.0130907038030287,"L","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1814","Tebuconazol","CH50",0.0252424728074973,"F","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1815","Tebuconazol","CH46",0.0168477646486261,"C","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1816","Tebuconazol","RO13",0.0389194517440286,"M","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1817","Tebuconazol","CH25",0.0106895623488,"D","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1818","Tebuconazol","CH62",0.00335040417638617,"Q","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1819","Tebuconazol","CH35",0.0245800906756258,"M","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1820","Tebuconazol","CH84",0.118174268080741,"O","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1821","Tebuconazol","CH21",0.00453161651711716,"A","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1822","Tebuconazol","CH30",0.00595650191552986,"H","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1823","Tebuconazol","CH67",0.00359205811144577,"A","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1824","Tebuconazol","CH34",0.0056833873046427,"L","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1825","Tebuconazol","CH66",0.00430726314752814,"T","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1826","Tebuconazol","CH27",0.00269733108940409,"E","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1827","Tebuconazol","CH88",0.00905179477247114,"R","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1828","Tebuconazol","RO17",0.116413573302268,"Q","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1829","Tebuconazol","CH74",0.0184747731139655,"G","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1830","Tebuconazol","CH38",0.311445337926578,"P","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1831","Tebuconazol","RO14",0.0224878695988123,"N","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1832","Tebuconazol","CH39",0.0102513040558447,"Q","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1833","Tebuconazol","RO6",0.00446175149709679,"E","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1834","Tebuconazol","CH44",0.00848594145990627,"B","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1835","Tebuconazol","CH77",0.0316885471795821,"I","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1836","Tebuconazol","CH72",0.0147406747708959,"F","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1837","Tebuconazol","CH60",0.00422905256129402,"N","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1838","Tebuconazol","RO15",0.169459004126864,"O","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1839","Tebuconazol","CH63",0.0118399728535734,"R","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1840","Tebuconazol","CH93",0.00712145819668621,"T","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1841","Tebuconazol","CH28",0.00927604321766061,"F","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1842","Tebuconazol","CH53",0.00864458321999678,"H","3",6,0.0075,0.00025,NA,NA,"Fungicide"
"1843","Tebuconazol","RO18",0.12329943501753,"R","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1844","Tebuconazol","RO3",0.081656192237739,"C","1",6,0.0075,0.00025,NA,NA,"Fungicide"
"1845","Tebuconazol","CH33",0.0286633864250922,"K","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1846","Tebuconazol","CH41",0.00791583470127094,"S","2",5,0.0075,0.00025,NA,NA,"Fungicide"
"1847","Tebuconazol","CH76",0.00296393831540037,"H","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1848","Tebuconazol","CH83",0.00345976302126763,"N","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1849","Tebuconazol","CH78",0.00181043450994852,"K","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1850","Tebuconazol","CH87",0.00366720559146756,"Q","B",5,0.0075,0.00025,NA,NA,"Fungicide"
"1851","Tebuconazol","CH70",0.0037721974489205,"D","B",5,0.0075,0.00025,NA,NA,"Fungicide"
